id,session,time,num_hyenas,num_female_ad_lions,num_male_ad_lions,num_other_lions,num_unknown_lions,distance,mobbing,description,notes,hyena_list,Incomplete_CIs
2375,t9001,7:28,9,2,0,0,0,,FALSE,"hyeans st/lk at lionesses, groaning at hyenas",do not know IDs. Hob st/lk 30m away,,y
2376,t9001,7:30,1,1,0,0,0,10,FALSE,"lioness app hyena, bo 20m",jabs heas is bloody,",hob,",n
2377,t9001,7:31,10,1,0,0,0,10,TRUE,hyenas app lioness,1st. don’t know IDs.  Lioness is so 20m from where 2 male lions fd,,y
2378,t9001,7:31,6,1,2,0,0,,FALSE,"lioness wlk twd 2 male lions, hyenas flw [brt], excitedly all within 1m of eachother",2nd. Don’t know IDs. Male lions fd on carcass,,y
2379,t9001,7:37,0,0,1,0,0,40,FALSE,one male lion lvs carcass to W,"JAB, BSH brt whoops 30m from lions (1 male 3 females)",,n
2380,t9001,7:43,3,1,0,0,0,10,FALSE,hyenas st/lk by lioness,,",jab,ger,bail,",n
2381,t9001,7:48,0,0,2,0,0,30,FALSE,male lions carry carcass to W,confused because notes say lions but I thought there was only 1 lion left at the scene. Hyenas wan/snf around original carcass site.,,n
2382,t9001,7:51,12,0,1,0,0,20,FALSE,hyenas flw male lion w/zebra carcass,don’t kno IDs,,y
2383,t9001,7:55,4,0,1,0,0,5,TRUE,"hyenas with low whoops, app male lion, st/lk by carcass",1st.,",bail,sy,bsh,hob,",y
2384,t9001,7:55,1,0,1,0,0,3,FALSE,hyena st/lk by lion,2nd,",bail,",n
2385,t9001,7:55,1,0,1,0,0,4,FALSE,hyena st/lk by lion,3rd,",sy,",n
2386,t9001,7:55,2,0,1,0,0,6,FALSE,hyena st/lk by lion,4th,",bsh,hob,",n
2387,t9001,7:57,11,0,1,0,0,15,FALSE,hyenas within 15m of lion st/lk,1st. don’t know IDs. Lion still fds,,y
2388,t9001,7:57,2,0,1,0,0,5,FALSE,hyenas st/lk by lion,2nd,",who,sd,",n
2389,t9001,7:57,1,0,1,0,0,6,FALSE,hyena st/lk by lion,3rd,",bb,",n
2390,t9001,7:57,1,0,1,0,0,2,FALSE,hyena app lion,4th,",nav,",n
2391,t9001,7:59,2,0,1,0,0,5,FALSE,"male lion carries carcass SW, hyenas flw lion at 5m",,",nav,hob,",n
2392,t9001,8:00,0,3,1,0,0,,FALSE,male lion fd 3 lioness lie/lk 20m from lion,,,n
2393,t9001,8:03,,0,1,0,0,,FALSE,male lion lvs carcass to chase some hyenas,1st Don’t know IDs,,y
2394,t9001,8:03,7,,,0,0,,FALSE,hyenas fd on carcass,2nd. Don’t know all IDs,",nav,sy,",y
2395,t9001,8:03,7,0,1,0,0,,FALSE,lion turns around and chases hyenas,3rd. Don’t know IDs. SY gets huge scrap and is chased by lion 10m,,y
2396,t9001,8:05,4,1,1,0,0,,FALSE,hyenas and lioness have tug of war over carcass. Male lion lvs carcass is 10m away.,don’t know Ids,,y
2397,t9001,8:06,9,3,1,0,0,,FALSE,"hyenas fd on carcass, male lion lv S, lioness so 5m from carcass",don’t know IDs. Rm st/lk 5m away and jab runs off with a leg.,,y
2398,t9001,8:07,,3,0,0,0,5,FALSE,"hyenas still fd, lionessess still so",don’t know IDs,,y
2399,t9001,8:10,,1,0,0,0,,FALSE,all hyenas gig as lioness growl,don’t know IDs,,y
2400,t9001,8:11,,0,0,0,0,,FALSE,tourists pull up and some hyenas lv carcass,"don’t know IDs. Hob,jab,sy,nav still here",,y
2401,t9001,8:13,,3,0,0,0,,FALSE,hyenas lv carcass as lionesses move up to fd,1st. don’t know IDs,,y
2402,t9001,8:13,1,3,0,0,0,3,FALSE,hyena fd on scrap by lionesses,2nd,",ger,",n
2403,t9001,8:13,1,3,0,0,0,2,FALSE,hyena st/lk by lioness,3rd,",bail,",n
2404,t9001,8:13,1,3,0,0,0,5,FALSE,hyena st/lk by lions,4th,",tz,",n
2405,t9001,8:13,1,3,0,0,0,7,FALSE,hyena fd on scrap by lions,5th,",nav,",n
2406,t9001,8:13,1,3,0,0,0,10,FALSE,hyena st/lk by lions,"6th besides these hyeans and sy,bb,rm,jab,hob,sd,mark,jb all other hyeans oos",",mike,",n
2407,t9001,8:17,0,3,0,0,0,,FALSE,lionesses fd. Tourists pull up,jab runs N bail takes JABs scrap,,n
2408,t9001,8:18,1,3,0,0,0,10,FALSE,hyena wan/snf by  carcass,1st,",bail,",n
2409,t9001,8:18,1,3,0,0,0,5,FALSE,hyena st/lk by carcass,2nd,",bb,",n
2410,t9001,8:21,2,3,0,0,0,3,FALSE,hyenas st [brt] by carcass,other hyenas at least 20m from carcass,",jab, bb,",n
2411,t9001,8:22,1,3,0,0,0,10,FALSE,hyena fd on scrap by carcass,all hyenas go oos,",sd,",n
2412,t9025,8:08,1,0,0,0,0,,FALSE,hyena pastes,,",sy,",n
2413,t9025,8:09,1,0,0,0,0,,FALSE,hyena paste over 2x,1st,",mp,",n
2414,t9025,8:09,1,0,0,0,0,,FALSE,hyena pastes over 2x,2nd,",irq,",n
2415,t9025,8:09,1,0,0,0,0,,FALSE,"hyena paste again, same spot",3rd,",irq,",n
2416,t9025,8:10,1,0,0,0,0,,FALSE,hyena paste at same spot,1st,",sy,",n
2417,t9025,8:10,1,0,0,0,0,,FALSE,hyena paste over,2nd,",irq,",n
2418,t9025,8:13,1,0,0,0,0,,FALSE,hyena paste at same spot where everybody has pastes,1st,",fn,",n
2419,t9025,8:13,1,0,0,0,0,,FALSE,hyena paste over,2nd,",irq,",n
2420,t77667,7:42,3,3,0,0,0,10,FALSE,"3 lioness by carcass, JUNO TILT st/lk by carcass, AQUA st/lk 10m - carc",There may be more than 3 hyenas within 10m of lions,",juno,tilt,aqua,",n
2421,t77667,7:47,0,1,0,0,0,,FALSE,1 lioness (first seen) app carcass,,,n
2422,t77667,7:56,0,5,0,0,0,,FALSE,"It appears as though there are now 5 lionesses here, so 1 must have just arrived",1/2 for 7:56,,y
2423,t77667,7:56,,,0,0,0,,FALSE,"Hyenas and lions are both feeding at the carcass. Lions have one side, hyenas have the other.",2/2 for 7:56,,y
2424,t77667,7:58,,1,0,0,0,,FALSE,One of the lionesses approaches the carcass and the feeding hyenas back off. Soon after the hyenas resume feeding.,,,y
2425,t77667,7:59,,3,0,0,0,,FALSE,"There are 3 lionesses feeding on the carcass. One of them lunges at the feeding hyenas, who all back off.",,,y
2426,t77667,8:00,0,0,0,0,1,,FALSE,1 male lions wlk arr,1/2 for 8:00,,n
2427,t77667,8:00,,0,0,0,1,,FALSE,"When the male lion arrives, all the hyenas near the carcass scatter. However, the male lion never came closer than 30m from carcass.",2/2 for 8:00,,y
2428,t77667,8:04,0,3,0,0,1,,FALSE,"Only 3 lionesses and one male lion are included in scan, so it is possible that 2 lionesses left (or it could just be a result of incomplete CIs)",,,y
2429,t77667,8:18,0,0,0,0,1,,FALSE,1 male lion lv wlk,,,n
2430,t77667,8:22,5,1,0,0,0,,FALSE,"JUNO BAEZ TIJA MORK MGTA app fd carcass, 1 lioness fd carcass","I don't think that this was a concerted group movement toward the lioness, and therefore I did not count this as a mob",",juno,baez,tija,mork,mgta,",y
2431,t77667,8:23,1,0,0,0,0,,FALSE,WRAN app fd carcass (I think the lioness is still feeding there),,",wran,",y
2432,t77667,8:32,5,1,0,0,0,,FALSE,"BAEZ JUNO FFL MGTA OAK fd carcass, 1 lioness fd carcass",1/3 for 8:32; all three events of 8:32 occur simultaneously (it's a scan),",baez,juno,ffl,mgta,oak,",y
2433,t77667,8:32,2,1,0,0,0,,FALSE,"TIJA TILY by carcass, 1 lioness fd carcass",2/3 for 8:32; lioness is the same lioness mentioned in 1/3 for 8:32,",tija,tily,",y
2434,t77667,8:32,0,2,0,0,0,,FALSE,"Only 2 lionesses are mentioned here; in the last scan (8:04) three were mentioned, so either 1 lioness has left or this is a result of incomplete CIs",3/3 for 8:32,,y
2435,t77667,8:32,1,1,0,0,0,,FALSE,"One lioness stops feeding on carcass, wanders around a bit, and then t2 chase (food) OAK, eb runs",,",oak,",y
2436,t77667,8:35,0,2,0,0,0,,FALSE,2 lionesses lv wlk,,,n
2437,t77667,8:56,0,2,0,0,0,200,FALSE,"2 lionesses so 200m - carcass. They were not previously mentioned, so either they recently rejoined the session or this is a result of incomplete CIs",,,y
2438,t77667,9:22,0,0,0,0,0,,FALSE,"No lions are present at this scan, so the 2 lionesses mentioned at 8:56 must have left or are oos",,,y
2439,t77681,6:46,1,4,1,1,0,5,FALSE,"MORK app 5m - lions. 1 lioness t2 lunge (food) MORK, bo run.","Observer thinks this is a typo, isn't sure.",",mork,",n
2440,t77681,6:47,1,4,1,1,0,,FALSE,TIJA steals a piece of meat,"Afterwards, MORK, then TILT, app TIJA, but both times TIJA squeals brt av w/food",",tija,",y
2441,t77724,7:29,0,2,0,4,0,,FALSE,6 lions wlk arr,"Lions: Whitney Houston, Nicki, Kim Churchill, Kweller, G. Dragon, and Dara.",,n
2442,t77724,7:33,0,2,0,4,0,,FALSE,6 lions app hyenas,1/3 for 7:33. Hyenas st/lk at lions,,y
2443,t77724,7:33,1,0,0,0,1,15,FALSE,"ADON squeals eb brt oma app - 15m lion, ignore. ADON whoop (2X, c=lions).","2/2 for 7:33. ADON whoop again att 7:35 (5X, c=lions)",",adon,",y
2444,t77724,7:33,1,0,0,0,,,FALSE,unID squeals bo lions,3/3 for 7:33,,y
2445,t77724,7:35,6,1,0,0,0,,FALSE,"Lioness eb t2 chase 6 hyenas, squeal run",1/2 for 7:35,,y
2446,t77724,7:35,2,0,0,0,1,,TRUE,HEL JUNO coal brt app vs. lion,2nd /2 for 7:35; incomplete CIs (activity level explodes)!,",hel,juno,",y
2447,t77724,7:36,8,1,0,0,0,,TRUE,~8 hyenas brt coal vs. lioness (so),"1st /2 for 7:36,",,y
2448,t77724,7:36,8,1,0,0,0,,FALSE,Lion chases coalitioning hyenas collared hyena brt runs,2/2 for 7:36; #hyenas is either 8 or 9.,,y
2449,t77724,7:37,0,0,0,1,0,,FALSE,Subadult male lion roars paws grnd w/ back legs,"1/2 for 7:37; 5 hyenas brt snf grnd, hang close together",,y
2450,t77724,7:37,0,0,0,0,,,FALSE,Lions growl,2/2 for 7:37,,y
2451,t77724,7:38,0,0,0,1,0,,FALSE,Different lion from subadult male at 0737 paws grnd w/ back legs,1/3 for 7:38,,y
2452,t77724,7:38,,0,0,0,,,FALSE,HEL big group of hyenas brt run together near/about lions,2/3 for 7:38,",hel,",y
2453,t77724,7:38,0,0,0,0,,,FALSE,Lion roars (2X),3/3 for 7:38,,y
2454,t77724,7:40,10,1,0,0,0,5,FALSE,HON TPE ~8unIDhyenas brt st/lk 5m - lioness,1/3 for 7:40,",hon,tpe,",n
2455,t77724,7:40,10,1,0,0,0,,TRUE,HON (front) TPE ~8unIDhyenas app lioness,"2nd /3 for 7:40. HON is at front. HON whoop (2X, c=lions)",",hon,tpe,",y
2456,t77724,7:40,10,1,0,0,0,1,FALSE,"Lioness chase HON, bo 1m TPE 8unIDhyenas bo 1m lioness roars (16X)",3/3 for 7:40,",hon,tpe,",y
2457,t77724,7:41,0,0,0,1,0,,FALSE,Subadult male lion roards,1/3 for 7:41,,y
2458,t77724,7:41,,0,0,0,,,FALSE,Several hyenas squeal bo lions,2/3 for 7:41,,y
2459,t77724,7:41,12,0,0,0,,10,FALSE,12 hyenas brt st/lk 10m - lions,3/3 for 7:41,,y
2460,t77724,7:42,12,0,0,0,,10,FALSE,BUAR TITN JUNO? HEL? 8unIDhyenas brt st/lk 10m - lions,Incomplete scan,",buar,titn,",y
2461,t77724,7:43,3,0,0,0,1,2,TRUE,3unIDhyenas brt app - 2m lions,,,y
2462,t77724,7:47,1,0,0,0,,7,FALSE,unID brt grin 7m - lions,,,y
2463,t77724,7:49,1,0,0,0,,10,FALSE,"GEL? brt eb grin app - 10m lions, ignore",,,y
2464,t77724,7:51,,0,0,0,,20,FALSE,Almost all hyenas present brt wan in group 20m - lions,"1/3 for 7:51. I said this is not a mob because hyenas ""wan"" = not concerted movement, although they are in a group.",,y
2465,t77724,7:51,9,0,0,1,0,,TRUE,BUAR PARC MT? ACON TPE GEL 3unIDhyenas brt app subadult male lion,2nd /3 for 7:51,",buar,parc,acon,tpe,gel,mt,",y
2466,t77724,7:51,13,0,0,1,0,3,TRUE,More hyenas surround subadult male lion,"3rd /3 for 7:51; see ""2/3 for 7:51"" for context",",hrpy,juno,buar,parc,acon,tpe,gel,mt,",y
2467,t77724,7:52,15,0,0,1,0,,FALSE,"Subadult male lion t2 lunge group of HRPY JUNO ~13unIDhyenas, brt ~3unIDs run. Most stand ground.",1/2 for 7:52,",hrpy,juno,",y
2468,t77724,7:52,1,1,0,0,0,,FALSE,unID oma eb squeals bo lioness,2/2 for 7:52,,y
2469,t77724,7:55,1,0,0,0,,5,FALSE,JUNO wan 5m - lions,1/5 for 7:55. 7:55 is an incomplete scan.,",juno,",y
2470,t77724,7:55,1,0,0,0,,10,FALSE,SHFX wan 10m - lions,2/5 for 7:55,",shfx,",y
2471,t77724,7:55,1,0,0,0,,10,FALSE,RADN snf grnd 10m - lions,3/5 for 7:55,",radn,",y
2472,t77724,7:55,1,0,0,0,,10,FALSE,AVCE st/lk 10m - lions,4/5 for 7:55,",avce,",y
2473,t77724,7:55,,0,0,1,0,10,FALSE,Hyenas brt st/lk 10m - subadult male lion,5/5 for 7:55. There are several other hyenas in a group with HEL.,",hel,",n
2474,t77724,8:09,,0,0,0,0,,FALSE,"Many of the hyenas leave walk in a line-ish formation, the lions are not included in the scan and may be oos.",,,y
2475,t77724,8:13,0,0,0,0,,,FALSE,"Observers return to lions. 4 hyenas are present here, but are 20-25m - lions.",,,y
2476,t78360,8:44,1,1,0,0,0,5,FALSE,BAEZ steal scrap 5m - lioness,,",baez,",n
2477,t78360,8:47,0,7,0,0,0,,FALSE,7 lionesses lv wlk,,,n
2478,t78360,8:53,0,1,1,0,0,,FALSE,"2 lions first seen (1 adult male, 1 lioness)",Male might be Bieber. Female is definitely Florence.,,y
2479,t78360,8:56,0,1,1,0,0,,FALSE,2 lions mate,,,y
2480,t78360,9:02,0,0,2,0,0,,FALSE,Now only lions present are 2 lionesses,,,y
2481,t78360,8:51,,0,0,0,0,,FALSE,"It looks like all of the hyenas are leaving, and most are going into luggas, spread out and walking in different directions",Not all hyenas leave though,,y
2482,t78564,6:46,0,3,0,0,0,,FALSE,3 lionesses first seen (travelling),1/2 for 6:46; 6:46 is at new location,,n
2483,t78564,6:46,12,3,0,0,0,,FALSE,lionesses are leaving,"2/2 for 6:46; when 1st seen, lions are leaving and it looks as though the group of hyenas chased them off.",,y
2484,t65,8:09,,2,0,0,0,200,FALSE,lionesses wlk N of far side of lugga,coch [?] them clearly,,n
2485,t65,8:17,2,2,0,0,0,,FALSE,hyena lies by den very vigilant (eyes open head up). Lionesses wlk NW,ldn is in hole.,",coch,ldn,",n
2486,t78684,9:13,0,1,0,0,0,,FALSE,1 adult female lion first seen,This lioness is Whitney Houston.,,n
2487,t78684,9:14,9,1,0,0,0,30,FALSE,"Lioness chases hyenas, only getting within about 30m of the hyenas before they start running.","This event did not specify the # of hyenas or identity. They just stated ""these individuals"" so I referred to the previous event for # and identity.",",hex,loki,kto,juno,parc,",y
2488,t78684,9:18,0,0,1,0,0,,FALSE,1 adult male lion first seen st/lk 40m - lioness,This lion is identified in Tyler.,,n
2489,t78684,9:27,0,1,1,0,0,,FALSE,Both lions are oos. So in grass.,,,n
2490,t135.2,6:37,,0,0,0,2,,FALSE,2 lions in a playful mood come to den,1st,,n
2491,t135.2,6:37,2,0,0,0,2,,FALSE,adult female hyenas watch the lions. Lions smell and dig at the hole,2nd. Not sure IDs,,y
2492,t135.2,6:37,2,0,0,0,1,3,TRUE,hyenas app lion within a few meters [brt],3rd,",kb,03,",n
2493,t135.2,6:37,1,0,0,0,1,,FALSE,"lion attacks hyena, avoid and moves out of the way",4th,",kb,",n
2494,t135.2,6:37,1,0,0,0,2,3,FALSE,hyena app lion within 3m,5th. The 3 lactating females are closest to lions. ES not lactating is 50m away watching,",coch,",n
2495,t135.2,6:47,,0,0,0,2,,FALSE,lion moves off,"not sure why singular ""lion"" is used in notes I think both left. Now the session is over.",,n
2496,t206,18:25,11,0,0,0,0,,FALSE,all of a sudden adults jump up and run S,1st. Don’t know IDs,,y
2497,t206,18:25,18,3,2,0,0,,FALSE,hyenas and lions are by southern hills lugga,2nd. Don’t know IDs,,y
2498,t206,18:59,18,3,2,0,0,400,FALSE,hyenas and lions milling about a clump of gnus(60-70),don’t know IDs. Does not seem like any interaction,,y
2499,t78795,18:20,0,0,0,1,0,,FALSE,1 subadult lioness first seen wlk,This lioness is Swift. There are now a few tour cars here that stay four about 10-15 minutes.,,n
2500,t78795,18:21,2,0,0,1,0,15,TRUE,"FFL ACON brt app - 15m lioness, ignore?","Tourists are blocking the view of the lioness, so we're not sure how she reacted to FFL and ACON's approach.",",ffl,acon,",n
2501,t78795,18:23,1,0,0,1,0,20,FALSE,"FFL brt st/lk 20m - lioness, growls",,",ffl,",n
2502,t78795,18:24,2,0,0,1,0,,FALSE,Lioness sit/lk at HEL? CRMS/LOKI?. HEL? And CRMS/LOKI? are both here and are both near the lioness.,"1/3 for 18:24. IDs of hyenas not accurate, distance missing.",,y
2503,t78795,18:24,1,0,0,1,0,19,FALSE,"Lioness turns back on FFL, brt app - 19m lioness, growl?",2/3 for 18:24. It is hard to tell if the lioness is actually growling or if it is the sound of a vehicle.,",ffl,",n
2504,t78795,18:24,1,0,0,1,0,18,FALSE,"FFL brt app - 18m lioness, growl?",3/3 for 18:24. It is hard to tell if the lioness is actually growling or if it is the sound of a vehicle.,",ffl,",n
2505,t78795,18:25,1,0,0,1,0,15,FALSE,FFL brt app - 15m lioness,1/2 for 18:25,",ffl,",n
2506,t78795,18:25,1,0,0,1,0,10,FALSE,"FFL app - 10m lioness, roar/growl",2/2 for 18:25,",ffl,",n
2507,t78795,18:26,3,0,0,1,0,10,FALSE,"CRMS LOKI JUNO brt coal t1 app (lion) - 10m lioness, growl flip tail watch hyenas",1st for 18:26. start of mob in order 2,",crms,loki,juno,",n
2508,t78795,18:26,4,0,0,1,0,10,TRUE,"FFL brt joins CRMS LOKI JUNO coal brt t1 app (lion) - 10m lioness, growl flip tail watch hyenas roar",2nd for 18:26.,",ffl,crms,loki,juno,",n
2509,t78795,18:26,6,0,0,1,0,10,TRUE,"HEL HRPY join CRMS LOKI JUNO FFL coal brt t1 pt (lion) 10m - lioness, growl roar","3rd for 18:26. No longer mobbing. (Pt, not app.)",",hel,hrpy,crms,loki,juno,ffl,",n
2510,t78795,18:27,5,0,0,1,0,5,TRUE,CRMS JUNO FFL HEL HRPY brt coal t1 app (lion) - 5m lioness.,"1st /6 for 18:27. start of mob in order 2. Each individual animal's action has its own line in this scan, but I made the assumption that it was all part of one event.",",crms,juno,ffl,hel,hrpy,",n
2511,t78795,18:27,5,0,0,1,0,5,TRUE,"CRMS JUNO FFL HEL HRPY gig brt coal t1 app (lion) lioness, growl roar CRMS JUNO FFL HEL HRPY, bo gig","2nd /6 for 18:27. During one or all of the ""brt coal"" events at 18:27, the observer notes that the hyenas are ""brt coalitioning soulder-to-shoulder in a straight line!""",",crms,juno,ffl,hel,hrpy,",y
2512,t78795,18:27,4,0,0,1,0,5,TRUE,"HEL JUNO CRMS FFL? coal t1 pt (lion) lioness, growl w/ eb",3rd /6 for 18:27,",hel,juno,crms,ffl",y
2513,t78795,18:27,2,0,0,1,0,10,FALSE,HEL LOKI brt soc snf 10m - lioness,4th /6 for 18:27,",hel,loki,",n
2514,t78795,18:27,3,0,0,1,0,10,FALSE,CRMS joins HEL LOKI brt soc snf 10m - lioness,5th /6 for 18:27,",crms,hel,loki,",n
2515,t78795,18:27,4,0,0,1,0,10,FALSE,JUNO joines HEL LOKI CRMS brt soc snf 10m - lioness,6th /6 for 18:27,",juno,hel,loki,crms,",n
2516,t78795,18:28,6,0,0,1,0,10,FALSE,HEL JUNO HRPY LOKI CRMS FFL brt soc snf 10m - lioness,1/5 for 18:28,",hel,juno,hrpy,loki,crms,ffl,",n
2517,t78795,18:28,1,0,0,1,0,3,FALSE,"FFL brt app behind bush - 3m lioness, eb flip tail",2/5 for 18:28,",ffl,",n
2518,t78795,18:28,1,0,0,1,0,5,FALSE,CRMS brt st/lk 5m - lioness,3/5 for 18:28,",crms,",n
2519,t78795,18:28,2,0,0,1,0,3,TRUE,"HEL joins FFL behind bush brt coal t1 pt (lion) lioness, roar lunge/swat at HEL",4/5 for 18:28. Distance is probably 3m.,",hel,ffl,",y
2520,t78795,18:28,2,0,0,1,0,,FALSE,"FFL brt t1 app (lion) lioness, roar lunge FFL, flinch CRMS bo","5/5 for 18:28. Distance is probably 3m. FFL didn't really back off. CRMS, who wasn't involved and brt st/lking about 3m - lioness, did back off.",",ffl,crms,",y
2521,t78795,18:29,1,0,0,1,0,2,FALSE,CRMS eb brt sort of stomp ground looking elsewhere 2m - lioness,1/4 for 18:29,",crms,",n
2522,t78795,18:29,1,0,0,1,0,3,FALSE,HRPY stretch yawn 3m - lioness,2/4 for 18:29. Scan. Lioness so.,",hrpy,",n
2523,t78795,18:29,2,0,0,1,0,7,FALSE,"HEL (brt) and FFL wlk away, now 7m - lioness. They are close to each other.",3/4 for 18:29. Scan. Lioness so.,",hel,ffl",n
2524,t78795,18:34,1,0,0,1,0,10,FALSE,LOKI app - 10m lioness,1/4 for 18:34,",loki,",n
2525,t78795,18:34,1,0,0,1,0,8,FALSE,CRMS int snf stalk 8m - lioness,2/4 for 18:34,",crms,",n
2526,t78795,18:34,1,0,0,1,0,10,FALSE,HRPY brt app - 10m lioness then just wan,3/4 for 18:34,",hrpy,",n
2527,t78795,18:34,1,0,0,1,0,3,FALSE,CRMS brt app snf - 3m lioness,4/4 for 18:34,",crms,",n
2528,t78795,18:36,3,0,0,1,0,10,TRUE,"HRPY NEON HEL coal brt t1 app (lion) - 10m lioness, growl",1st /2 for 18:36,",hrpy,neon,hel,",n
2529,t78795,18:36,3,0,0,1,0,10,FALSE,NEON HRPY HEL snf grnd 10m - lioness,2nd /2 for 18:36. This is a scan.,",neon,hrpy,hel,",n
2530,t78795,18:39,1,0,0,1,0,3,FALSE,NEON st/lk over bush at lioness 3m - lioness,1/4 for 18:39,",neon,",n
2531,t78795,18:39,1,0,0,1,0,,FALSE,ACON wlk right past lioness,2/4 for 18:39. ACON has a limp. He limps right by her as though she isn't there.,",acon,",y
2532,t78795,18:39,1,0,0,1,0,5,FALSE,PARC brt app - 5m lioness,3/4 for 18:39,",parc,",n
2533,t78795,18:39,,0,0,1,0,,FALSE,"Lioness roars at hyenas, ignore","4/4 for 18:39. The lioness roared in response to something specific the hyenas did, but didn't see what. Probably one got too close.",,y
2534,t221.3,7:53,1,0,0,0,3,100,FALSE,hyena flw lions for 2km.,,",csl,",n
2535,t78795,18:40,5,0,0,1,0,6,FALSE,PARC ACON BUAR HEL HRPY brt st/lk at lioness in group 6m - lioness,1/2 for 18:40,",parc,acon,buar,hel,hrpy,",n
2536,t78795,18:40,4,0,0,1,0,,FALSE,"Hyenas wlk right past lioness in the following order (first to last): PARC (brt, eb, lk at lioness); HEL (brt ears perked, doesn't lk at lioness); BUAR (brt, ears perked, doesn't lk at lioness); ACON (brt, ears back, lk at lioness). Lioness eb.",2/2 for 18:40. Each animal had its own line (this is a scan) so I combined them.,",parc,hel,buar,acon,",y
2537,t78795,18:46,2,0,0,1,0,1,TRUE,"JEEV TED? coal brt t1 app (lion) lioness, roar/growl t2 lunge JEEV TED?, brt ignore/st/lk?",1st /2 for 18:46. It's dark out.,",jeev,ted",y
2538,t78795,18:46,1,0,0,1,0,,FALSE,"JEEV/TED? Brt app lioness, ?",2nd /2 for 18:46. It's dark out. View of lioness is impeded.,,y
2539,t78795,18:49,1,0,0,1,0,10,FALSE,"TED brt? App - 10m lioness, ?",View of lioness is impeded.,",ted,",y
2540,t78795,18:52,1,0,0,1,0,7,FALSE,"TED wan - 7m lioness, ignore",,",ted,",n
2541,t78795,18:53,1,0,0,1,0,10,FALSE,TED so 10m - lioness,This is a scan.,",ted,",n
2542,t78795,18:57,1,0,0,0,0,,FALSE,CRMS fd scrap,Observer cannot tell what CRMS is feeding on due to darkness.,",crms,",y
2543,t78795,18:59,1,0,0,1,0,19,FALSE,CRMS wan 10m - lioness (so),,",crms,",n
2544,t78795,19:03,0,0,0,1,0,,FALSE,Lioness lv wlk,,,n
2545,t78832,19:09,0,0,0,2,0,50,FALSE,Lions (same 2 subadults from 1727 that day) first seen s0 50m - HEL,"These lions are two subadult females, Spice and Yorn.",,n
2546,t78832,19:10,2,0,0,2,0,,TRUE,"AMAZ HEL brt parallel wlk toward lions, ignore?",1st /3 for 19:10,",amaz,hel,",y
2547,t78832,19:10,1,0,0,2,0,10,FALSE,ALDE eb hb app - 10m lions,2/3 for 19:10,",alde,",n
2548,t78832,19:10,1,0,0,2,0,10,FALSE,ODD app - 10?m eb runs lions,3/3 for 19:10,",odd,",n
2549,t78832,19:12,2,0,0,2,0,10,TRUE,"AMAZ ALDE brt app - 10m lions, 1 lion paws grnd",1st /3 for 19:12,",amaz,alde,",n
2550,t78832,19:12,3,0,0,2,0,10,FALSE,TGPI/ODD joins AMAZ ALDE brt app - 10m lions,2/3 for 19:12.,",amaz,alde,",y
2551,t78832,19:12,4,0,0,2,0,10,TRUE,MGTA joins AMAZ ALDE TGPI/ODD brt app - 10m lions,3rd /3 for 19:12.,",mgta,amaz,alde,",y
2552,t78832,19:13,1,0,0,2,0,7,FALSE,MGTA st/lk 7m - lions,1/2 for 19:13. This is a scan.,",mgta,",n
2553,t78832,19:13,3,0,0,2,0,10,FALSE,"AMAZ, ALDE, and TGPI/ODD each st/lk 10m - lions.",2/2 for 19:13. This is a scan. It is unclear whether they are doing this as individuals or as a group.,",amaz,alde,",n
2554,t78832,19:14,5,0,0,2,0,,FALSE,ATAC joins MGTA AMAZ ALDE TGPI? up by lions. AMAZ int snf stalk.,,",atac,mgta,amaz,alde,",y
2555,t78832,19:17,0,0,0,2,0,,FALSE,Lions oos in darkness,,,n
2556,t269,7:02,1,0,0,0,1,20,FALSE,lion chases hyena for 20m then lies down,1st,",1019,",n
2557,t269,7:02,,0,0,0,2,,FALSE,hyenas all mill around lions in a semi circle,2nd. Don’t know IDs. Could be a possible mod?,,y
2558,t269,7:02,4,0,0,0,,,FALSE,hyeans stand in a circle,"3rd. Doesn’t say around the lion, but also could be a possible mob?",",67sm,65,ot,1019,",n
2559,t269,7:02,3,0,0,0,,,FALSE,hyenas whoop several times each,4th.,",mrb,67sm,1019,",n
2560,t269,7:15,,0,0,0,2,,FALSE,hyenas still milling around lions,don’t know which are.,,y
2561,t269,7:19,,0,0,0,2,40,FALSE,hyeans still milling around lions at 40-50m,don’t know IDs,,y
2562,t339.1,18:17,1,0,1,0,0,15,FALSE,hyena whoops by lion,,",sr,",n
2563,t339.1,18:19,1,0,1,0,0,,FALSE,hyean whoops by lion. Then [st/lk] at lion,1st,",kb,",n
2564,t339.1,18:19,1,0,1,0,0,10,FALSE,hyena poops by lion,2nd,",mrb,",n
2565,t339.1,18:19,1,0,1,0,0,8,FALSE,hyena pastes by lion,3rd,",bsh,",n
2566,t339.1,18:19,1,0,1,0,0,15,FALSE,hyena poops by lion,4th,",csl,",n
2567,t339.1,18:19,1,0,1,0,0,10,FALSE,hyean paws ground by lion 2x,5th,",67sm,",n
2568,t339.1,18:19,,0,1,0,0,,FALSE,lion stands up and hyenas go crazy,6th. Don’t know IDs,,y
2569,t339.1,18:19,1,0,1,0,0,,FALSE,hyena sneaks up behind lion,7th,",mrb,",n
2570,t339.1,18:27,,0,1,0,0,,FALSE,lion poops,1st. 3m form the kill,,n
